Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
Relatório de Consulta de Valor Total de Estoque,,,,,,,,,
,,,,,,,,,
25/06/2025 14:34:10,,,,,,,,,
Filtros:,,,,,,,,,
Tipo de estoque: Comercial,,,,,,,,,
Rede: LOJA PRINCIPAL,,,,,,,,,
Loja: LJ-03  SANTA CRUZ,,,,,,,,,
Data: 31/05/2025,,,,,,,,,
Setor de Compra: Todos,,,,,,,,,
Tipo de estoque: Venda,,,,,,,,,
Departamento: Todos,,,,,,,,,
Seção: Todos,,,,,,,,,
Grupo: Todos,,,,,,,,,
Subgrupo: Todos,,,,,,,,,
Agrupar por: Produto,,,,,,,,,
Ordem: Ascendente,,,,,,,,,
Status do Produto: Todos,,,,,,,,,
Tipo de Produto: Venda Insumo Embalagem Consumo Subproduto Produto Acabado ,,,,,,,,,
Venda Externa: Todos,,,,,,,,,
Despreza os produtos sem estoque: Sim,,,,,,,,,
Aplicar movimentos extemporâneos: Não,,,,,,,,,
,,,,,,,,,
Produto,Código Interno,GTIN/PLU,Fornecedor,NCM,Quantidade de Estoque,Custo Bruto (R$),Custo Líquido (R$),Custo Total Bruto (R$),Custo Total Líquido (R$)
CJ P/FONDUE BRINOX C/6PCS UN VERMELHO,309264,7896502841271,BRINOX METALURGICA L,7321.12.00,3,52.675,45.842563,158.025,137.527689
FATIADOR DE LEGUMES JAPONES SUPER BENRINER N95 BENRINER,333427,4976654953336,ZENDAI LTDA,3924.10.00,1,436.99,436.99,436.99,436.99
DOF MINI BRIOCHE Kg AUSTRALIANO C/GERGELIM,330506,67599,ORQUIDEA MAXIMA PAES,1901.20.90,1.36,41.25,37.434375,56.1,50.91075
CERV SPATEN LT 269ML,330864,7891991303347,AMBEV ATUAL,2203.00.00,11,3.153286,3.153286,34.686146,34.686146
HIG REPOLHO/CENOURA TAGATA PT 100GR,334331,7898922856811,VERDURAS TAGATA LTDA,0704.90.00,2,5.89,5.89,11.78,11.78
VASO LUVIDARTE GARRAFA 30X43 VD UN REF 499 TR,334675,7891560025878,LUVIDARTE IND DE VID,7013.91.10,1,134.07,99.679725,134.07,99.679725
SHAKEIRA PLASUTIL VIP COCA COLA 600ML,334940,7899808887202,PLASUTIL IND COM DE PLASTICOS,3924.10.00,1,18.884,17.350473,18.884,17.350473
BALA KASUGAI 80G LEITE DA FAZENDA,325549,4901326037250,YAMATO,1704.90.20,4,17.345833,13.047553,69.383332,52.190212
ANTISSEPTICO CATARINENSE MELAGRIAO PROPOLIS/GENGIBRE SPRAY 30ML EXTRA FORTE,329577,7896023708626,LOURENCO DIST (SUPLEMENTOS),3306.90.00,2,17.44,17.44,34.88,34.88
HIG REPOLHO HOLANDES SALADAS FINAS UN,337663,7898908104462,MORIKAWA COMERCIO E CONSULTORIA AGRICOLA,0704.90.00,1,13.09,13.09,13.09,13.09
BISC MINNAS MEU MOMENTO 100 BELISCAO C/CHOCOLATE,323285,7898713720710,NUTRIMINAS COMERCIO,1905.90.20,3,6.49,5.889675,19.47,17.669025
DCF CALDO DE FEIJAO CONG Kg C/CRISPIES DE BACON,324264,67551,,2106.90.90,1.096,46.198225,41.924889,50.6332546,45.949678344
CERV ESTRELLA GALICIA LT 269ML,336825,7898953990027,SPAL INDUSTRIA BRASILEIRA DE BEBIDAS - C,2203.00.00,15,3.33755,3.33755,50.06325,50.06325
HIG TABULE TAGATA PT 200GR,334321,7898922856705,VERDURAS TAGATA LTDA,1104.30.00,7,6.880273,6.880273,48.161911,48.161911
SUPLEM CATARINENSE VITAMINA D 2000 UI FRASCO C/30 CAPS,329574,7896023713965,LOURENCO DIST (SUPLEMENTOS),2106.90.30,3,22.07,17.548352,66.21,52.645056
LIMPA MAQUINAS DE LAVAR ROUPAS MON BIJOU 80G,303897,7891022857764,A.T DISTRIBUIDORA - LIMPEZA,3402.50.00,18,9.1,8.25825,163.8,148.6485
QJ MEIA CURA BONQ kg ZERO LACTOSE,303902,2044,CANTO DE MINAS - BONQ,0406.90.30,3.614,60.870396,53.565583,219.985611144,193.586016962
"BATATA PALITO MC CAIN CONG PC 1,5KG TRADICIONAL",330886,7896105800798,SPEERS FOODS IMP - PAS,2004.10.00,4,19.921299,15.909041,79.685196,63.636164
FONDANT DE LEITE SANTO ANTONIO PC 160G,337493,7897685915186,D S A IND & COM LTDA- SANTO ANTONIO,1901.90.20,34,4.524416,3.613199,153.830144,122.848766
PAO NUTRELLA 350G AVEIA+SEMENTES CLASSICAS,305526,7896002311274,BIMBO DO BRASIL LTDA (MATRIZ),1905.90.10,11,8.848227,8.056708,97.330497,88.623788
PIMENTA C/COMINHO HIKARI 35G EM PO,322645,7891965439171,HIKARI - MERCEARIA,0910.99.00,3,4.014965,3.206329,12.044895,9.618987
PAO MANJUBA 300G BETERRABA C/GENGIBRE,336312,7898960840414,MANJUBA IND COM PAES ESP,1905.90.90,2,25.965,23.689038,51.93,47.378076
ESCOVA SANITARIA ALKLIN UN S/SUPORTE,335048,7897750786437,SCHWANKE INDUSTRIAL - ALKLIN,9603.90.00,17,6.011667,4.800917,102.198339,81.615589
CHA TWININGS C/10SAQ CX 15G LARANJA/MANGA/CANELA,316586,70177169619,DISPLOKI LTDA - MERCEARIA,2106.90.10,5,11.980225,9.567343,59.901125,47.836715
VASSOURA P/PISO DELICADO ALKLIN UN C/CABO,335134,7897750779132,SCHWANKE INDUSTRIAL - ALKLIN,9603.90.00,28,14.95,11.93907,418.6,334.29396
VINHO CHILENO CASILLERO DEL DIABLO BLACK 750ML CABERNET SAUVIGNON,325044,7804320750552,PACTUALL - VINHOS,2204.21.00,12,59.7,40.633313,716.4,487.599756
PALETA LOS LOS 90G LEITE C/AVELA,307820,7898958870058,DIST DE SUPERGELADOS (LOS LOS),2105.00.10,5,8.6,7.8045,43,39.0225
REFRIG PEPSI 200ML,335618,7892840800567,ATACADAO DISTRIBUICAO COM E IND LTDA,2202.10.00,28,1.193917,1.102031,33.429676,30.856868
WRAP JASMINE 240G SEM GLUTEN CHIA E LINHACA,337951,7896283007439,WICKBOLD,1905.90.90,7,12.5,11.34375,87.5,79.40625
BISC FRANSILI PC 100G SEQUILHOS,308444,7897163406120,MH REPRESENTACAO (ARIGATO),1905.90.20,1,3.6,3.267,3.6,3.267
SNACK DE PAO SIRIO PITA BREAD 45G PRESUNTO DEFUMADO,335939,7896073907819,A.T. DISTRIBUIDORA (A T DISTRIBUIDORA),1905.40.00,19,3.5788,3.247761,67.9972,61.707459
REQUEIJAO CATUPIRY 420G LIGHT,333066,7896353302075,LATICINIOS CATUPIRY LTDA.,0406.10.90,106,13.744218,13.744218,1456.887108,1456.887108
PAPEL HIG NEVE 20M C/12UN,331565,7896018704732,DISTR - NOVA PRESTO,4818.10.00,1,14.360472,14.360472,14.360472,14.360472
TORTINHAS CATUPIRY 200G FRANGO,321410,7896353302556,LATICINIOS CATUPIRY LTDA.,1905.90.90,12,13.249167,12.192817,158.990004,146.313804
IOG DANONE GREGO 90G FLOCOS,321572,7891025123040,RAMARI - DANONE,0403.20.00,25,2.59,2.59,64.75,64.75
REQUEIJAO CATUPIRY 180G CEBOLA CARAMELIZADA,334848,7896353302181,LATICINIOS CATUPIRY LTDA.,0406.10.90,3,7.361458,7.361458,22.084374,22.084374
PICK MDF TE AMO 58MMX87MM UN ROSA,336286,7893541320095,ALBANO EMB - ATUAL,4420.90.00,1,2.71,1.971525,2.71,1.971525
CAFE FAZENDA FLORESTA GRAOS 1KG CLASSICO,338064,7898994588443,JV MEIRELLES (FAZENDA FLORESTA),0901.21.00,12,98.342437,91.45827,1180.109244,1097.49924
PA ALKLIN UN C/CABO ALTO,335229,7897750781685,SCHWANKE INDUSTRIAL - ALKLIN,3924.90.00,10,12.804968,10.381651,128.04968,103.81651
CEBOLA ADKO PALHA PC 70G DEFUMADA,337312,7898667041084,ADKO,2005.99.00,6,5.857222,5.399347,35.143332,32.396082
BOLINHO CENOURA FAMILY FIT 420G C/ FRANGO CONG,338107,736532212863,COZINHA DE ATLETA (FAMILY FIT) ,2106.90.90,18,7.872,6.899411,141.696,124.189398
BIG CHICKEN PERDIGAO 1KG QUEIJO,333834,7891515791179,BRF PERDIGAO | PERDIGAO PAS/BALCAO FRIOS,1602.39.00,1,23.360926,21.518162,23.360926,21.518162
BISC NEGRESCO MORANGO 90G,336492,7891000376805,NESTLE MERCEARIA,1905.31.00,29,2.251304,2.074754,65.287816,60.167866
CESTA TABOA QUADRADO C/ ALCA DE COURO 29CMX29CMX14CM NATURAL,337124,101868,ALBANO EMBALAGENS -60576311002764,4819.20.00,1,59,42.9225,59,42.9225
IOG VERDE CAMPO WHEY GR 170G PROT 10G PESSEGO,337174,7898205925470,VERDE CAMPO - BALCAO / PAS,0403.90.00,3,4.261667,4.261667,12.785001,12.785001
ORG ABACATE GO GREEN kg,199506,7638,DA FEIRA DSCD - ORGANICOS,0804.40.00,2.738,9.522228,9.522228,26.071860264,26.071860264
ACUCAR MASCAVO SANTO ANTONIO PC 400G ORGANICO,337331,7897685916954,D S A IND & COM LTDA- SANTO ANTONIO,1701.14.00,31,8.438,8.438,261.578,261.578
BISC NHAMI MINI PUFFS 15G BROCOLIS MACA,337458,7898965646059,LOURENCO DIST (NATURAIS),1905.31.00,44,3.51,3.185325,154.44,140.1543
PACOCA SANTO ANTONIO ROLHA PT 135G ZERO,337506,7897685916619,D S A IND & COM LTDA- SANTO ANTONIO,1704.90.90,2,7.9505,6.39972,15.901,12.79944
LATINEX SNACK VEGGIE CHIPS 40G CEBOLA SALSA,328704,7898649351026,GRANADO - NATURAIS,2005.99.00,20,5.529995,5.018471,110.5999,100.36942
BISC ARIGATO MENTIRINHA BD 180G AMENDOIM,308408,7897565500723,MH REPRESENTACAO (ARIGATO),1905.31.00,8,11.899992,10.799243,95.199936,86.393944
BACALHAU RIBERALVES MORHUA 1Kg LOMBOS DESSALG FLOR SAL,335711,5601809014158,BRUMAR COML.E IMP.DE ALIMENTOS,0303.63.00,3,171.55,159.541157,514.65,478.623471
PALETA LOS LOS 90G BROWNIE,307810,7898539160707,DIST DE SUPERGELADOS (LOS LOS),2105.00.10,11,10.419998,9.456148,114.619978,104.017628
SUCO GASEIFICADO AURORA LT 269ML UVA TINTO INTEGRAL,332092,7891141035197,COOPERATIVA VINICOLA AURORA LTDA,2009.61.00,192,4.1125,3.284243,789.6,630.574656
CAFE NESCAFE DOLCE GUSTO 10 CAP 117G CAPPUCCINO,336023,7891000291863,NESTLE MERCEARIA,1806.32.10,40,16.476609,14.993791,659.06436,599.75164
MOLHO DE PIMENTA CEPERA FR 270ML CHIPOTLE,332747,7896025804050,IND COM DE PROD ALIM CEPERA MATRIZ,2103.90.91,4,13.600979,12.549406,54.403916,50.197624
"BALDE P/GARRAFA BRINOX  4,7L",332820,7896502856282,BRINOX METALURGICA L,7323.93.00,3,71.505,56.833988,214.515,170.501964
GUIOZA HEIKO 320G LEGUMES,325604,7898015781440,LONG WAY INDUSTRIA ,1902.20.00,23,9.152789,9.152789,210.514147,210.514147
SORVETE LOS LOS PT 490ML BROWNIE,307882,7898958870836,DIST DE SUPERGELADOS (LOS LOS),2105.00.10,11,26.6,24.1395,292.6,265.5345
GELATINA VEGETAL PRONTA GELIALGAS C/3UN BD 210G LIMAO,307954,7898936866059,AGARGEL INDUSTRIA (GELIALGAS),2106.90.90,9,5.448533,4.351198,49.036797,39.160782
CHOC LACTA 80G SHOT,333116,7622210674395,CABOCLO DISTRIBUIDOR LTDA,1806.32.10,1,5.09058,4.619701,5.09058,4.619701
SORRENTINO MASSALEVE PREMIUM 250G ESPINAFRE E RICOTA,333165,7894904224524,SEARA - MASSA LEVE,1902.20.00,0.008,23.517457,23.517457,0.188139656,0.188139656
CAIXA KIT FEITO C/AMOR C/ALCA 20CMX12CMX10CM UN NATURAL/PRETO,319685,7893541325595,DI PAPELLI ASS COMER,4819.20.00,2,7.5,5.45625,15,10.9125
CHOC LACTA 80G LAKA OREO,333113,7622210674357,CABOCLO DISTRIBUIDOR LTDA,1806.32.20,11,5.2,4.152692,57.2,45.679612
PAO PULLMAN ARTESANO 500G AUSTRALIANO,333471,7896002311335,BIMBO DO BRASIL LTDA (MATRIZ),1905.90.10,7,10.516004,9.575279,73.612028,67.026953
OVOS NATUREGG CAIPIRA GRANDE VERMELHO C/20 UN,338263,7898965009168,ROZENDO VICENTE TEIXEIRA -NATUREGG,0407.21.00,13,21.8,21.8,283.4,283.4
OVOS NATUREGG CAIPIRA EXTRA VERMELHO C/12 UN LIVRE DE GAIOLA,338267,7898965009021,ROZENDO VICENTE TEIXEIRA -NATUREGG,0407.21.00,16,13.2,13.2,211.2,211.2
SUPLEM COPRA OLEO DE PRIMULA 750MG PT 60 CAPS,326496,7898596082295,LOURENCO DIST (SUPLEMENTOS),2106.90.30,2,31.04,24.788375,62.08,49.57675
SUCO POMARIS 900ML UVA,323224,7898962571712,JACOBS - (POMARIS),2202.99.00,8,13.485789,12.238354,107.886312,97.906832
*CALDO DE GALINHA GRANEL KG,331425,101210,FTJ DISTRIB GRAOS E FARINACEAOS,2104.10.11,1.192,7.85606,7.129375,9.36442352,8.498215
SUPLEM FAUNA & FLORA VERDPROPOLIS 125MG PT 30 CAPS,326664,7898048205531,LOURENCO DIST (SUPLEMENTOS),2106.90.30,2,18.82,15.029549,37.64,30.059098
SAB PROTEX 85G ERVA DOCE,313673,7891024038819,DISPLOKI LTDA - PERFUMARIA/LIMP,3401.11.90,1,2.990833,2.990833,2.990833,2.990833
CAFE FAZENDA FLORESTA C/10 CAPS 50G RESERVA,338068,7898996018689,JV MEIRELLES (FAZENDA FLORESTA),0901.21.00,15,26.521618,26.521618,397.82427,397.82427
CAFE FAZENDA FLORESTA GRAOS 250G ARARA,338069,7898996018627,JV MEIRELLES (FAZENDA FLORESTA),0901.21.00,4,32.781971,30.487167,131.127884,121.948668
PORTA TAMPAS SANREMO UN BRANCO,338300,7896359025145,SANREMO S/A.,3924.10.00,6,10.795833,9.972583,64.774998,59.835498
IOG VIGOR POLPA VITAMINA 510G,328341,7896625211258,VIGOR ALIMENTOS S.A. - PAS LACTEOS,0403.90.00,5,5.69,5.69,28.45,28.45
VASO LUVIDARTE ESFERICO 23X17X19 VD UN TRANSPARENTE REF 72 M TR,334671,7891560023676,LUVIDARTE IND DE VID,7013.91.10,14,49.50357,37.955374,693.04998,531.375236
BROWNIE VITALIN S/ACUCAR 35G CHOCOLATE,315084,7898568901333,VITALIN ALIMENTOS,1905.90.90,3,4.392645,3.986362,13.177935,11.959086
PROTEINA BARRA ATLHETICA NUTRITION BEST WHEY 33G DE PEANUT CARAMELO,315664,7899621108874,LOURENCO DIST (SUPLEMENTOS),2106.90.30,12,5.7575,4.597908,69.09,55.174896
CERV IMPERIO LT 350ML LAGER,332454,7898915949674,CERVEJARIA IMPERIO - VF DISTRIBUIDORA,2203.00.00,104,3.255719,3.255719,338.594776,338.594776
VINHO PORTUGUES CASTRO SUPERIOR SYRAH 750ML TINTO,313299,5604123004010,QUALIMPOR IMP EXP DE,2204.21.00,2,198.09,133.266675,396.18,266.53335
ESPONJA SCOTCH BRITE NÃO RISCA C/3 AZUL,326864,7891040133017,DISPLOKI LTDA - PERFUMARIA/LIMP,6805.30.90,5,6.464825,5.866829,32.324125,29.334145
BISC POLVILHO TRIELI 100G QUEIJO PROVOLONE,336064,7898965272074,G L A APOIO ADMINISTRATIVO E REPRESENTAC,1905.90.90,78,5.8,4.631849,452.4,361.284222
CERV AMSTEL SEM GLUTEN LT 269 ULTRA,336241,7896045506415,HEINEKEN - SACOMA,2203.00.00,40,3.1514,3.1514,126.056,126.056
BEBIDA DE AVEIA NUDE 15G PROT CX 250ML BAUNILHA E CAFE,323888,7898968764118,BEBIDAS NUDE IND,2202.99.00,3,8.71,7.904325,26.13,23.712975
CHOC GOLD & KO 20G ZERO ACUCAR AO LEITE,336635,7899930900503,NEBO DIST DE ALIMENTOS(GOLDKO),1806.32.10,2,5.650455,5.127788,11.30091,10.255576
SUCO LIFE MIX 200ML PESSEGO,336880,7898954360072,WNUTRI - LIFE MIX,2202.99.00,27,1.942963,1.763239,52.460001,47.607453
SORRENTINO MASSALEVE PREMIUM 250G PRESUNTO E QUEIJO,336888,7894904224531,SEARA - MASSA LEVE,1902.20.00,0.008,23.517457,23.517457,0.188139656,0.188139656
REQUEIJAO CATUPIRY 420G TRAD,333064,7896353302068,LATICINIOS CATUPIRY LTDA.,0406.10.90,241,13.684325,13.684325,3297.922325,3297.922325
GELATINA VEGETAL PRONTA GELIALGAS C/3UN BD 210G UVA,307947,7898936866035,AGARGEL INDUSTRIA (GELIALGAS),2106.90.90,27,5.45,4.35237,147.15,117.51399
MUCILON NESTLE 180G SACHET ARROZ/AVEIA,327196,7891000319543,SDB COMERCIO (DIPALMA NOVO),1901.10.30,12,5.85,5.376708,70.2,64.520496
PROTEINA EM BARRA MUKE MUKEBAR ZERO ACUCAR VEGETAL 60G TRUFA,315968,602883704923,LOURENCO DIST (SUPLEMENTOS),2106.90.90,2,9.191667,7.340415,18.383334,14.68083
SUCO PRATS GF 900ML GOIABA E MACA,327302,7898953148435,PRATS SUCOS,2009.90.00,94,9.72,8.8209,913.68,829.1646
PACOQUINHA POP 160G,304007,7897189405800,PARDINI COMERCIAL LT,2007.99.90,1,3.6,3.267,3.6,3.267
DOCE DE LEITE C/COCO PE DA SERRA PC 160G TABLETES,304032,7898279300333,PARDINI COMERCIAL LT,1901.90.20,13,4.2,3.354097,54.6,43.603261
IOG MOLICO BD 360G MORANGO,306644,7891000334188,QUALY REFRIGERADOS (NESTLE IOGURTE),0403.20.00,10,6.604167,6.604167,66.04167,66.04167
VINHO PORTUGUES MANOELLA DOURO 750ML BRANCO,332039,5600353700425,ADEGA ALENTEJANA,2204.21.00,26,123.518667,83.09819,3211.485342,2160.55294
BOLINHO ANA MARIA 35G BAUNILHA,308485,7896002303781,BIMBO DO BRASIL LTDA (MATRIZ),1905.90.90,21,2.018862,1.857912,42.396102,39.016152
MINI PALETA LOS LOS 65G COCO BRANCO,307844,7898958870713,DIST DE SUPERGELADOS (LOS LOS),2105.00.10,6,5.799532,5.263075,34.797192,31.57845
PALETA LOS LOS 65G UVA CLASSICO,307866,7898958870737,DIST DE SUPERGELADOS (LOS LOS),2105.00.10,10,4,3.63,40,36.3
FIXADOR DE MAQUIAGEM CHARMING SPRAY 145G,320130,7896010175639,CLESS COSMETICOS - FILIAL 1,3304.99.90,2,14.529167,14.529167,29.058334,29.058334
VINHO URUGUAIO ALTOS DE JOSE IGNACIO RESERVA 750ML MARSELAN TINTO,317544,7730951081522,SETBRAS COMERCIO INT,2204.21.00,5,88.59,59.599591,442.95,297.997955
VINHO NACIONAL AURORA PINTO BANDEIRA 750ML RIESLING ITALICO,330001,7891141035456,COOPERATIVA VINICOLA AURORA LTDA,2204.21.00,4,35.436667,28.735417,141.746668,114.941668
MIX SEMENTES A SEMENTERIA POUCH 150G TRADICIONAL,334551,7898966696008,A SEMENTERIA COM ALIM,1207.99.90,6,15.388682,13.530945,92.332092,81.18567
*ERVA DOCE GRANEL KG,331484,101218,FTJ DISTRIB GRAOS E FARINACEAOS,0909.62.10,1.164,54.494099,49.453395,63.431131236,57.56375178
VINHO PORTUGUES GRAHAMS 750ML TINTO FINE RUBY,321124,5010867400078,MISTRAL,2204.21.00,6,129.321667,92.771327,775.930002,556.627962
*ALHO EM PO GRANEL KG,335099,101634,FTJ DISTRIB GRAOS E FARINACEAOS,0909.62.10,1.534,20,14.883,30.68,22.830522
VASSOURA ESCOVAO ALKLIN UN C/CABO,335136,7897750779149,SCHWANKE INDUSTRIAL - ALKLIN,9603.90.00,22,14.13,11.284218,310.86,248.252796
QJ PRATO SADIA 150G SOLTISSIMO,334566,7891515592080,BRF SADIA | PAS FRIOS,0406.10.10,119,8.155482,7.176776,970.502358,854.036344
REFIL P/MOP MULTIUSO ALKLIN UN ALGODAO ALVEJADO,335079,7897750775783,SCHWANKE INDUSTRIAL - ALKLIN,9603.90.00,7,9.972412,7.951099,69.806884,55.657693
JG POTES TRAMONTINA LE PETIT C/3 UN AZUL,335592,7891112299528,TRAMONTINA SUDESTE,3924.10.00,1,21.282,19.313415,21.282,19.313415
TOFU GORO IN BOX 500G QUEIJO DE SOJA,309550,609963485390,RODRIGUES COMERCIO (GORO),1201.90.00,3,10.5,10.5,31.5,31.5
IOG DANONE GREGO 90G TRADICIONAL,321584,7891025123064,DANONE LTDA - IOGURTE,0403.20.00,21,2.59,2.59,54.39,54.39
*PIMENTA PRETA EM GRAOS GRANEL KG,332846,101306,FTJ DISTRIB GRAOS E FARINACEAOS,0904.12.00,1,70,55.901619,70,55.901619
CACHEPOT VINTAGE MARMORE GRANDE UN FENDI,335378,7893541339646,ALBANO - FLORES,4819.20.00,14,2.548667,1.882738,35.681338,26.358332
PAO DE FORMA PANCO 500G 30% INTEGRAL,334747,7891203069702,LUA NOVA (PANCO),1905.90.10,16,7.3314,6.675575,117.3024,106.8092
LEITE FERMENTADO ACTIVIA BD C/6UN 510G MORANGO,321644,7891025123200,DANONE LTDA - IOGURTE,0403.90.00,5,12.9,12.9,64.5,64.5
SORVETE LA BASQUE PT 500ML FIOR DI LATTE C/AMENDOAS,309664,7896209256163,LA BASQUE - NOVO,2105.00.10,14,36.268667,33.387176,507.761338,467.420464
MOLHO SHOYU CEPERA FR 270ML PREMIUM,332676,7896025804845,IND COM DE PROD ALIM CEPERA- FILIAL,2103.10.10,3,9.173333,8.4247,27.519999,25.2741
"VINHO PORTUGUES ESPORAO RESERVA 1,5 LT  TINTO",313509,5601989980786,QUALIMPOR IMP EXP DE,2204.21.00,3,332.28,223.5441,996.84,670.6323
VINHO PORTUGUES GRAHAMS 750ML TINTO FINE TAWNY,321126,5010867400054,MISTRAL,2204.21.00,6,129.321667,92.771327,775.930002,556.627962
VINHO PORTUGUES MANOELLA DOURO 750ML TINTO,332047,5600353700302,ADEGA ALENTEJANA,2204.21.00,20,123.518667,83.09819,2470.37334,1661.9638
VASSOURA ALKLIN PIACAVA UN C/CABO,335151,7897750779668,SCHWANKE INDUSTRIAL - ALKLIN,9603.90.00,9,13.185,10.529541,118.665,94.765869
QJ MINAS FRESCAL FAZENDA BELA VISTA Kg,4005,4624,LEITE FAZENDA BELA VISTA  - BALCAO/PAS,0406.10.10,81.656,38.247597,33.657656,3123.145780632,2748.349558336
PROTEINA EM BARRA NUTRATA WHEY GREGO HAVANA 40G MORANGO,332864,7898599217144,LOURENCO DIST (SUPLEMENTOS),2106.90.90,6,7.336811,5.859138,44.020866,35.154828
FACA P/PAO TRAMONTINA NYGMA 8 INOX UN PRETO,324547,7891112292529,TRAMONTINA SUDESTE,8211.92.10,2,59.76,43.4754,119.52,86.9508
BISC POLVILHO TRIELI 100G PIMENTA E PARMESAO,336060,7898965272043,G L A APOIO ADMINISTRATIVO E REPRESENTAC,1905.90.90,79,5.8,4.631848,458.2,365.915992
VINHO LONGITUD RESERVADO 750ML MERLOT,219206,7808765709861,CASA FLORA LTDA - LATICINIOS,2204.21.00,4,16.95,11.536594,67.8,46.146376
ERVILHA QUERO 170G LT,242904,7896102500493,COMPRE FACIL COM,2005.40.00,42,3.974605,3.606954,166.93341,151.492068
LIMP MULT BACFREE 500ML OCEANO GATILHO,338708,7896090707874,CIA NACIONAL DE ALCOOL,3402.50.00,27,9.901389,9.354817,267.337503,252.580059
GELEIA SOUL BRASIL ORGANICA VD 200G GOIABA E PIMENTA CUMARI DO PARA,338638,7898962596036,SOUL BRASIL COMERCIO,2007.99.10,5,23.161667,21.314309,115.808335,106.571545
QUINOA VITALIN REAL ORGANICA 200G GRAOS,339028,7898568901623,VITALIN ALIMENTOS,1008.50.90,1,13.783278,10.257651,13.783278,10.257651
ESPONJA VEGETAL P/BANHO TOUE DE SEDA UN OVAL DUPLA FACE 3 CAMADAS,339559,7898904083044,ROGE - BETH (USAR),9616.20.00,2,5.188078,4.708181,10.376156,9.416362
COLORIFICO KITANO 800G,339357,7891095911387,YOKI DISTRIBUIDORA (USAR),3203.00.30,10,11.916875,8.867943,119.16875,88.67943
VINHO FAUSTO DE PIZZATO 750ML CHARDONNAY BCO SECO,242324,7898266930475,VINICOLA PIZZATO LTD,2204.21.00,8,39.786164,32.103025,318.289312,256.8242
VINHO CARNIVOR 750ML CABERNET SAUVIGNON,251124,85000020425,BODEGAS DE LOS ANDES,2204.21.00,1,68.574167,59.737456,68.574167,59.737456
BEB LACTEA UHT YOPRO 250ML PROT 15G CHOCOLATE,226724,7891025115656,DANONE LTDA - IOGURTE,2202.99.00,1360,5.742647,5.742647,7809.99992,7809.99992
CARNE SECA VAPZA 400G CURADA DESFIADA,76711,7897122601252,GRANADO DISTRIBUIDOR,1602.50.00,24,36.59606,32.442676,878.30544,778.624224
DET LIQ LIMPOL 500ML CRISTAL,320,7891022100372,SDB COMERCIO (DIPALMA NOVO),3402.50.00,191,2.177187,1.975797,415.842717,377.377227
CREME DENTAL TANDY 50G MORANGO,9664,7891528038810,DISPLOKI LTDA - PERFUMARIA/LIMP,3306.10.00,19,6.403367,6.403367,121.663973,121.663973
GUARD SCOTT 50UN 24X22 COQUETEL,8651,7891172145124,KIMBERLY CLARK IND COM PR LIMP LTDA,4818.30.00,39,1.84,1.6698,71.76,65.1222
REQUEIJAO AVIACAO 180G LIGHT ZERO LACTOSE,340539,7896331101218,GONCALVES-SALLES (AVIACAO),0406.10.90,46,8.688833,8.688833,399.686318,399.686318
SUP ATL GO ENERGY NOW 30G MORANGO/LIMAO,340153,7898225521959,LOURENCO DIST (SUPLEMENTOS),2106.90.30,15,2.342,1.870308,35.13,28.05462
PICANHA FRESCA Kg,3221,5016,MARFRIG ALIMENTOS S/A,0201.30.00,8.589,63.101544,63.101544,541.979161416,541.979161416
IOGURTE CANTO DE MINAS 180G DESNATADO,340783,7896629640597,CANTO DE MINAS,0403.90.00,72,2.33,2.33,167.76,167.76
IOGURTE CANTO DE MINAS 130G MORANGO CHOCODISCOS,340759,7896629642294,CANTO DE MINAS,0403.90.00,8,3.19,3.19,25.52,25.52
SH TRESEMME 400ML HIDR PROFUNDA,90150,7891150018846,ROGE - BETH (USAR),3305.10.00,4,21.85,21.85,87.4,87.4
IOGURTE CANTO DE MINAS 250G TRIPLO ZERO WHEY COCO,340791,7896629642348,CANTO DE MINAS,0403.90.00,47,6.8,6.8,319.6,319.6
IOGURTE CANTO DE MINAS 120G BICAM DUO MORANGO,340777,7896629642201,CANTO DE MINAS,0403.90.00,34,2.28,2.28,77.52,77.52
FILE FRANGO SADIA ASSA FACIL 700g TEMP,47544,7893000090903,BRF SADIA - ACOUGUE,0207.13.00,13,15.182587,14.119776,197.373631,183.557088
SANSEVIERA MINI MIX PT10,351484,7890291520133,HOLAMBRA - COMPRA,0601.20.00,1,10.71,9.719325,10.71,9.719325
BARRA PROTEINA BOLD 60g COOKIES BLACK,350515,7898755180343,LOURENCO DIST (SUPLEMENTOS),2106.90.30,11,9.888929,7.897245,108.778219,86.869695
BISC AMANTEIGADO DAUM 400g UGA-UGA,351209,3733730006130,AWAL - MERCEARIA,1905.90.20,1,7.6,6.897,7.6,6.897
BN AZEITONA VERDE FATIADA kg,354606,39224,BENASSI - ANHANGUERA,2005.70.00,44.32,19.424921,15.512636,860.91249872,687.52002752
BATATA PRATIC LEVE ONDULADA 80g CHURRASCO,355501,7896422001090,JDC DISTRIBUIDORA DE,2005.20.00,7,4.985455,4.5243,34.898185,31.6701
GRANOLA GOOD FOR ME 450g TRADICIONAL,356931,7899802218378,VILLA CERRONI,1904.20.00,4,20.105,18.57875,80.42,74.315
