0,1,2,3,4,5,6,7,8,9
Relatório de Consulta de Valor Total de Estoque,,,,,,,,,
25/06/2025 14:34:10,,,,,,,,,
Filtros:,,,,,,,,,
Tipo de estoque: Comercial,,,,,,,,,
Rede: LOJA PRINCIPAL,,,,,,,,,
Loja: LJ-03  SANTA CRUZ,,,,,,,,,
Data: 31/05/2025,,,,,,,,,
Setor de Compra: Todos,,,,,,,,,
Tipo de estoque: Venda,,,,,,,,,
Departamento: Todos,,,,,,,,,
Seção: Todos,,,,,,,,,
Grupo: Todos,,,,,,,,,
Subgrupo: Todos,,,,,,,,,
Agrupar por: Produto,,,,,,,,,
Ordem: Ascendente,,,,,,,,,
Status do Produto: Todos,,,,,,,,,
Tipo de Produto: Venda Insumo Embalagem Consumo Subproduto Produto Acabado,,,,,,,,,
Venda Externa: Todos,,,,,,,,,
Despreza os produtos sem estoque: Sim,,,,,,,,,
Aplicar movimentos extemporâneos: Não,,,,,,,,,
Produto,,,Fornecedor,,,,,,
AGAR AGAR GELIALGAS 4UN C/4G,73316.0,7898936866011.0,AGARGEL INDUSTRIA (GELIALGAS),,22.0,5597812.0,4470412.0,123151864.0,98349064.0
PATE DE ATUM COQUEIRO SACHE 170G TRADICIONAL,17438.0,7894321841014.0,CAMIL ALIMENTOS S/A - MERCEARIA,,9.0,704338.0,6485809.0,6339042.0,58372281.0
CAPELETTI MASSALEVE 400G CARNE,7548.0,7896228100386.0,SEARA - MASSA LEVE,,41.0,8.69,8.69,356.29,356.29
FARINHA DE LINHACA JASMINE INTEGRAL PC 200G DOURADA,98129.0,7896283003608.0,NEW JUICE DIST - JASMINE,,2.0,839583.0,6704864.0,1679166.0,13409728.0
FN CEREJA kg,4708.0,1102.0,PILON E PILON LTDA,,6744.0,123.89,123.89,83551416.0,83551416.0
GELATINA EM PO DR OETKER C/2UN INCOLOR 24G SEM SABOR,9039.0,7891048050057.0,EBD - DR OETKER,,50.0,549271.0,438611.0,2746355.0,2193055.0
ROLO ADESIVO SCOTCH BRITE RF C/ 1UN,5712.0,7891040102525.0,BARRERO COM. E DISTR. LTDA FILIAL,,1.0,12957845.0,964258.0,12957845.0,964258.0
AZEITONA RIVOLI 500G VERDE,8478.0,7896183001186.0,RIVOLI INDUSTRIA E COMERCIO LTDA,,17.0,17994333.0,16329858.0,305903661.0,277607586.0
SOPAO KITANO 196G LEGUMES C/ MACARRAO,9270.0,7891095010134.0,GENERAL MILLS BRASIL - MERCEARIA INATIVO,,20.0,5750833.0,4592584.0,11501666.0,9185168.0
MANDIOCA VAPZA 500G,37196.0,7897122600149.0,EBD LTDA - VAPZA,,9.0,12699167.0,11175266.0,114292503.0,100577394.0
ALCOOL GEL ZULU 70º INPM 500G TRADICIONAL,39549.0,7896090704507.0,CIA NACIONAL DE ALCOOL,,20.0,7941981.0,6580541.0,15883962.0,13161082.0
REMOVEDOR ZULU 900ML TRADICIONAL,35779.0,7896090706303.0,CIA NACIONAL DE ALCOOL,,8.0,21288333.0,14489372.0,170306664.0,115914976.0
BACON BAMBINA PEDACOS KG,68367.0,4975.0,CLEAN FIELD (CERATTI) - BAL/PAS,,689.0,28.0,237026.0,19292.0,163310914.0
FN MARACUJA AZEDO kg,63434.0,1468.0,FRUTICOLA VALINHOS L,,35184.0,965215.0,965215.0,3396012456.0,3396012456.0
AMACIANTE DE ROUPAS YPE CONCENTRADO 500ML LIBERDADE,107594.0,7896098900871.0,YPE QUIMICA AMPARO LTDA,,11.0,8.41,7632075.0,92.51,83952825.0
NATTOU DAISUKI 4X40G MINI CONGELADO,65463.0,4901118010829.0,YAMATO,,5.0,24.0,178596.0,120.0,89298.0
PROTEINA SOJA CAMPO VERDE 300G GRANULADA,9069.0,7897303509049.0,CAMPO VERDE DISTR DE GENEROS ALIMEN LTDA,,2.0,6741631.0,5383829.0,13483262.0,10767658.0
FRANGO VAPZA 400G DESFIADO COZIDO,67151.0,7897122600910.0,GRANADO DISTRIBUIDOR,,15.0,17.39,15781425.0,260.85,236721375.0
PILHA DURACELL C/2UN ALCALINA PALITO AAA,17732.0,41333001074.0,SDB COMERCIO (DIPALMA NOVO),,6.0,8265441.0,6150728.0,49592646.0,36904368.0
DES AERO TENYS PE 150ML ORIGINAL,104507.0,7896020160113.0,ROGE - BETH (USAR),,4.0,19.09,19.09,76.36,76.36
SEBO SUINO KG,67583.0,5161.0,,,2502134.0,23919.0,23913.0,59848543146.0,59833530342.0
ARROZ 7 GRAOS GRANEL KG,49713.0,810.0,FTJ DISTRIB GRAOS E FARINACEAOS,,3982.0,16.0,14879968.0,63712.0,59252032576.0
MASSA LONG WAY 500G P/ROLINHO PRIMAVERA,107868.0,7898015780528.0,LONG WAY INDUSTRIA,,16.0,11.4,10602046.0,182.4,169632736.0
VELA PRATA VOTIVA ANJO GUARDA 1UN,17366.0,7896017474001.0,GUANABARA INDUSTRIAS QUIMICAS LTDA,,40.0,5546098.0,4429114.0,22184392.0,17716456.0
VINHO CHILENO CASILLERO DEL DIABLO RESERVA 750ML MALBEC,11262.0,7804320510187.0,VCT BRASIL,,35.0,32.5,22120313.0,1137.5,774210955.0
SUSHI PRIMAVERA 330G SHITAKE,97730.0,7898901030256.0,PRIMAVERA - NOVO,,1.0,15.46,13767918.0,15.46,13767918.0
LIMP VEJA M USO GOLD SQU 500ML FLORAL,14728.0,7891035209901.0,SDB COMERCIO (DIPALMA NOVO),,18.0,479625.0,4352597.0,863325.0,78346746.0
ANCHOVA KG,47699.0,7000.0,ITIBAN PESCADOS,,12492.0,21999904.0,21999904.0,274822800768.0,274822800768.0
CHA TWININGS 20G MISTO FRUTAS SILVESTRES,110733.0,70177197360.0,DISPLOKI LTDA - MERCEARIA,,4.0,12.28,9806741.0,49.12,39226964.0
CHA PRETO TWININGS C/10SAQ CX 20G ENGLISH BREAKFAST,110767.0,70177197131.0,GESTAO DISTRIBUICAO,,27.0,13.09,11879175.0,353.43,320737725.0
OVOS MANTIQUEIRA JUMBO VERMELHO POLPA C/10UN,110895.0,7896982100219.0,PAES E ALBUQUERQUE - OVOS MANTIQUEIRA 2,,8.0,10.5,10.5,84.0,84.0
IOG VIGOR GREGO 90G ZERO MORANGO,116367.0,7896625211159.0,VIGOR ALIMENTOS S.A. - PAS LACTEOS,,1.0,3.09,3.09,3.09,3.09
CHA OETKER C/10SAQ CX 10G CAMOMILA,134172.0,7891048038017.0,EBD - DR OETKER,,60.0,3971699.0,3604317.0,23830194.0,21625902.0
CHA OETKER C/10SAQ CX 10G HORTELA,134178.0,7891048038055.0,EBD - DR OETKER,,28.0,3915714.0,3553511.0,109639992.0,99498308.0
FN FIGO ROXO BD 300G,128107.0,7898954950020.0,CAMPAL FRUTAS E LEGU,,1.0,7183241.0,7183241.0,7183241.0,7183241.0
DET LIQ LIMPOL 500ML COCO,319.0,7891022640007.0,SDB COMERCIO (DIPALMA NOVO),,208.0,2176047.0,1974763.0,452617776.0,410750704.0
BARRIGA SUINA Kg,8016.0,5518.0,FRIGOESTRELA S/A EM RECUPERACAO JUDICIAL,,117368.0,10177299.0,10177299.0,1194489229032.0,1194489229032.0
ALHO AKIO 200G TRITURADO,12720.0,7896289900024.0,AKIO PRODUTOS ALIMENTICIOS LTD,,1.0,4.8,446399.0,4.8,446399.0
MUPY L V 1L UVA,63679.0,7896293806206.0,HYDE,,12.0,7.79,7069425.0,93.48,848331.0
BISC JASMINE VEGAN ROSQUINHAS INTEGRAL PC 120G BANANA E MACA,68695.0,7896283000874.0,NEW JUICE DIST - JASMINE,,1.0,598619.0,5054219.0,598619.0,5054219.0
QJ MUSSARELA POLENGHI kg,142468.0,6118.0,RAMARI - POLENGHI,,15766.0,40802654.0,35906091.0,643294642964.0,566095430706.0
SUCO LIFE MIX 1L LARANJA,146034.0,7898954360010.0,WNUTRI - LIFE MIX,,3.0,6910833.0,6910833.0,20732499.0,20732499.0
GRISSINI FLORIO 120G PARMESAO,147117.0,7896207802614.0,FLORIO PRODS ALIMENT,,25.0,6192.0,561924.0,154.8,140481.0
IOG NESTLE NINHO LIQ GF 170G MORANGO,148288.0,7891000103876.0,QUALY REFRIGERADOS (NESTLE IOGURTE),,18.0,2857917.0,2857917.0,51442506.0,51442506.0
UT INOMATA ESPREMEDOR LIMAO UN,148588.0,4905596110606.0,JIROSAN COM DE IMPORTACAO,,1.0,11335.0,10405375.0,11335.0,10405375.0
LIMP DESTAC USO DIRETO 750ML LAMINADOS,13935.0,7891035115806.0,SDB COMERCIO (DIPALMA NOVO),,9.0,198825.0,18043369.0,1789425.0,162390321.0
AMAC BABY SOFT 2L TQ MACIEZ,8443.0,7896075990772.0,SDB COMERCIO (DIPALMA NOVO),,7.0,71122.0,6454322.0,497854.0,45180254.0
QJ MINAS PADRAO TIROLEZ Kg ZERO LACTOSE,159100.0,6255.0,LATICINIOS TIROLEZ  - BALCAO / PAS,,3602.0,69094771.0,60802984.0,248879365142.0,219012348368.0
MARG QUALY 500G AERADA C/SAL,161511.0,7893000084360.0,BRF SADIA | PAS FRIOS,,3.0,6794722.0,6794722.0,20384166.0,20384166.0
FN PESSEGO CP 800G MEDIO,162103.0,6280.0,CEASA (FRUTA NOBRE),,128.0,6247051.0,6247051.0,799622528.0,799622528.0
COPA SADIA 100G FATIADA,6458.0,7893000290174.0,BRF SADIA | PAS FRIOS,,38.0,11522077.0,10613186.0,437838926.0,403301068.0
UT INOMATA PORTA OBJ DE PLAST PURE AIDS AZ,76275.0,4905596410096.0,TAJIMAYA COM PRODUTOS ALIMENTICIOS LTDA,,1.0,12.13,10641209.0,12.13,10641209.0
ORG CENOURA GO GREEN 600GR,118470.0,7898945024150.0,GO GREEN,,1.0,5545061.0,5545061.0,5545061.0,5545061.0
SOBRECOXA SADIA FRANGO FACIL 800G ALHO/CEBOLA/ERVA,164848.0,7893000081598.0,BRF SADIA - ACOUGUE,,26.0,10610707.0,10610707.0,275878382.0,275878382.0
GUIOZA HEIKO 320G CARNE SUINA,165190.0,7898015781495.0,LONG WAY INDUSTRIA,,20.0,9803672.0,9803672.0,19607344.0,19607344.0
BARRA MIXED NUTS &JOY 60g CRANBERRY,167698.0,7896261402829.0,ENOVA FOODS S.A.,,16.0,6269968.0,5689998.0,100319488.0,91039968.0
SAC PALMITO VALE DO RIBEIRA IN NATURA 300G ESPAGUETE,168650.0,751320005717.0,RKG COMERCIO DE HORT,,3.0,16.3,16.3,48.9,48.9
PASTA SOJA BEM ME QUER 180G AZEITONA PRETA,169876.0,7898937868472.0,KER FRIOS COM,,12.0,10.5,952875.0,126.0,114345.0
PASTA SOJA BEM ME QUER 180G ALHO CEBOLINHA,169872.0,7898937868441.0,KER FRIOS COM,,7.0,9.5,862125.0,66.5,6034875.0
IOG LACFREE 140G NATURAL,170628.0,7898205923902.0,VERDE CAMPO - BALCAO / PAS,,22.0,328875.0,328875.0,723525.0,723525.0
BISNAGUINHA SEVEN BOYS 300G ORIGINAL,171036.0,7891193010012.0,WICKBOLD - SEVEN BOYS,,84.0,6080333.0,5535508.0,510747972.0,464982672.0
FAROFA DE MANDIOCA DALENA 400G APIMENTADA,171120.0,7898616880023.0,FAROFA DALENA,,52.0,7.8,6229038.0,405.6,323909976.0
PAO SUECO FLORIO 180G INTEGRAL,172071.0,7896207802423.0,JH DISTRIBUIDORA,,12.0,7823333.0,7099675.0,93879996.0,851961.0
ESFIHA DOZZA FECHADA 400G QJ C/BASTERMA,174451.0,7898959869044.0,DOZZA COMERCIO,,2.0,19682148.0,18112937.0,39364296.0,36225874.0
IOG LACFREE LIQ 500G BANANA/MACA/MAMAO,175978.0,7898205923940.0,VERDE CAMPO - BALCAO / PAS,,9.0,8215833.0,8215833.0,73942497.0,73942497.0
CREME DE LEITE PIRACANJUBA 200G ZERO LACTOSE,176537.0,7898215151982.0,SDB COMERCIO (DIPALMA NOVO),,115.0,3.99,3620925.0,458.85,416406375.0
ACUCAR MASCAVO ORG NATIVE 250G,177815.0,7898206502489.0,NATIVE - MERCEARIA,,23.0,7.35,6670125.0,169.05,153412875.0
INSET AERO BAYGON 360ML ACAO TOTAL,181404.0,7894650003787.0,SDB COMERCIO (DIPALMA NOVO),,8.0,12322788.0,9194557.0,98582304.0,73556456.0
ORG ACAFRAO DA TERRA GO GREEN 200GR,183645.0,7898563250573.0,GO GREEN,,8.0,4.88,44286.0,39.04,354288.0
VINHO PORTUGUES EA 750ML BRANCO,184124.0,5602720114071.0,ADEGA ALENTEJANA,,15.0,49852531.0,34020634.0,747787965.0,51030951.0
STEAK PERDIGAO 100G FRANGO RECHEADO,184068.0,7891515474133.0,BRF PERDIGAO | PERDIGAO PAS/BALCAO FRIOS,,16.0,3292667.0,3032927.0,52682672.0,48526832.0
TORRADAS OKOSHI ARROZ INTEGRAL 75G QUINOA/LINHACA,184753.0,7896639800677.0,CAMPO VERDE DISTR DE GENEROS ALIMEN LTDA,,8.0,6.25,5671875.0,50.0,45375.0
CANJICA MILHO OKOSHI 50G C/ ACUCAR ORGANICO,184749.0,7896639800318.0,SUHAI DISTRIBUIDORA,,32.0,28275.0,2565956.0,90.48,82110592.0
REFRIG SPRITE LT 220ML,184608.0,7894900681178.0,SPAL INDUSTRIA BRASILEIRA DE BEBIDAS - C,,15.0,2.05,1881034.0,30.75,2821551.0
OLEO DE COCO COPRA VD 200ML VIRGEM,184964.0,7898596080635.0,LOURENCO DIST (NATURAIS),,10.0,13908581.0,12934953.0,13908581.0,12934953.0
ACUCAR DE COCO COPRA VD 350G,186691.0,7898596080192.0,LOURENCO DIST (NATURAIS),,3.0,21493851.0,17163093.0,64481553.0,51489279.0
PAO VISCONTI FORMA 400G TRADICIONAL,192886.0,7891962051338.0,KOZZY LTDA - MERCEARIA,,2.0,4401241.0,3994126.0,8802482.0,7988252.0
PAO SIRIO PITA BREAD 320G INTEGRAL C/6,1367.0,7896073900513.0,WICKBOLD,,13.0,10120835.0,923376.0,131570855.0,12003888.0
DOF MINEIRAO PAO QUEIJO Kg GOIABADA,193424.0,40009.0,MINEIRAO - DO FORNO,,3136.0,27225.0,21741737.0,853776.0,68182087232.0
REFRIG COCA COLA 2L ZERO,1979.0,7894900701517.0,SPAL INDUSTRIA BRASILEIRA DE BEBIDAS - C,,186.0,9409998.0,9409998.0,1750259628.0,1750259628.0
MEL ABV 300G LARANJEIRA,195304.0,7898937123823.0,GABRIEL LOURENCO (VEGAMEL),,9.0,21.99,19955925.0,197.91,179603325.0
GELATINA DR OETKER 20G MARACUJA,201106.0,7891048050651.0,EBD - DR OETKER,,83.0,1272538.0,1016244.0,105620654.0,84348252.0
SAC SUCO 1L DE GOIABA,203924.0,7834.0,CEASA (SACOLAO),,7.0,9014292.0,9014292.0,63100044.0,63100044.0
MOLHO LEE KUM KEE 397ML HOISIN SAUCE,205385.0,78895700022.0,TOWA,,3.0,26959231.0,24831731.0,80877693.0,74495193.0
ERVILHA BONDUELLE LT 170G TRADICIONAL,206244.0,3083681080926.0,E-UB COMERCIO (ALIMENTOS),,72.0,3999197.0,3629271.0,287942184.0,261307512.0
SALVIA PT 14,68269.0,70341621233.0,PEDRO TAKUJI TANAKA,,4.0,5.5,499125.0,22.0,19965.0
FARINHA DE  ROSCA SAN MARINO 300G,82189.0,7899674000095.0,COMERCIO DE PAES CAMILA FERN- SAN MARINO,,11.0,6.3,571725.0,69.3,6288975.0
QJ MONTANHES SCALA Kg,4046.0,3295.0,SCALON - BALCAO/PAS (SCALA),,8546.0,77958412.0,68602934.0,666232588952.0,586280673964.0
VINHO COUNTRY WINE 750ML TINTO SUAVE,17074.0,7891141011986.0,SDB COMERCIO (DIPALMA NOVO),,23.0,9611667.0,7794032.0,221068341.0,179262736.0
BANANA CHIPS KG NATURAL,207327.0,7880.0,BENASSI (CEASA) - ATUAL,,216.0,37.0,32559778.0,7992.0,7032912048.0
LASANHA PETYBON 200G PRE COZIDA,379.0,7896005271377.0,SDB COMERCIO (DIPALMA NOVO),,10.0,3253755.0,3026002.0,3253755.0,3026002.0
CREAM CHEESE PHILADELPHIA 150G LIGHT,7468.0,7893333325109.0,DANONE LTDA - IOGURTE,,21.0,7845619.0,6904097.0,164757999.0,144986037.0
ACUCAR DA BARRA 1KG REFINADO,37132.0,7896032501010.0,ATACADAO DISTRIBUICAO COM E IND LTDA,,1.0,4.09,4.09,4.09,4.09
LICOR BAILEYS 750ML,39053.0,5011013100132.0,NUCLEO DE ABAST DE ART DE HIG VAREJ LTDA,,3.0,116.0,105.27,348.0,315.81
GELATINA FINI 100G BANANA,34393.0,7898279790394.0,CRK-INDEFINIDA,,44.0,4.62,3689507.0,203.28,162338308.0
CHOC NESTLE SUFLAIR 50G AO LEITE,209025.0,7891000107836.0,NESTLE MERCEARIA,,7.0,4713382.0,4277394.0,32993674.0,29941758.0
"EMPANITOS DE FRANGO LAR 1,5 KG",216644.0,7896419714071.0,LAR - FRIOS,,11.0,21.46,1976725.0,236.06,21743975.0
MINI KIBE CATUPIRY 300G,212984.0,7896353301573.0,LATICINIOS CATUPIRY LTDA.,,7.0,16676375.0,15355429.0,116734625.0,107488003.0
ABS ALWAYS SUPER PROT SECA C/32 C/A,216896.0,7500435127288.0,ROGE S/A - PAULISTANA (USAR),,6.0,14.53,13185975.0,87.18,7911585.0
CHOC HERSHEYS 82g BRANCO,218079.0,7899970402807.0,KOZZY LTDA - MERCEARIA,,1.0,3873539.0,3475995.0,3873539.0,3475995.0
MIST BOLO UNIAO 400G LARANJA,213370.0,7891910030224.0,DIPALMA COM DISTR E LOG PROD.ALIM LTDA,,3.0,4451667.0,3555077.0,13355001.0,10665231.0
BISC DE ARROZ CAMIL INTEGRAL POUCH 150G C/ PIMENTA,213454.0,7896006716464.0,CAMIL ALIMENTOS S/A - MERCEARIA,,5.0,6007083.0,5551058.0,30035415.0,2775529.0
SAB PROTEX MEN 85G SPORT,215921.0,7891024035313.0,DISPLOKI LTDA - PERFUMARIA/LIMP,,6.0,2973882.0,2973882.0,17843292.0,17843292.0
CREME LEITE NESTLE 200G ZERO LACTOSE,212429.0,7891000253182.0,PIRACANJUBA,,2.0,4361726.0,4009936.0,8723452.0,8019872.0
"CHIC TRIDENT 25,2 MENTA 14S",214208.0,7622300847791.0,CABOCLO DISTRIBUIDOR LTDA,,45.0,5570249.0,4448371.0,250661205.0,200176695.0
VINAGRE CASTELO 5L ALCOOL,224692.0,7896048285706.0,CASTELO ALIMENTOS S/A,,11.0,1664516.0,14252449.0,18309676.0,156776939.0
CERV BLACK PRINCESS GF 600ML BACK TO THE RED,225052.0,7898377661015.0,CERVEJARIA PETROPOLIS S.A,,8.0,11201491.0,11201491.0,89611928.0,89611928.0
PAO SCHAR 200G FORMA S/ GLUTEN,221506.0,7898954933450.0,PACTUALL - SCHAR,,4.0,10.72,97284.0,42.88,389136.0
SORVETE JUNDIA 2L MILHO VERDE,221640.0,7898036492271.0,JUNDIA SORVETES,,11.0,27.66,25.44,304.26,279.84
DESINF PATO CLORO GEL ESPUMA 500ML MARINE,224530.0,7894650013472.0,PAULISTANA LIMPEZA/ JOHNSON,,2.0,11.59,8624699.0,23.18,17249398.0
SORVETE JUNDIA 2L 3 EM 1 CHOCOLATE,221646.0,7898036492738.0,JUNDIA SORVETES,,12.0,27.66,25.44,331.92,305.28
PAO PULLMAN 450G TRADICIONAL S/CASCA,226964.0,7896002301633.0,BIMBO DO BRASIL LTDA (MATRIZ),,21.0,11674486.0,10630161.0,245164206.0,223233381.0
LEITE FERM ACTIVIA SHOT 100G TRADICIONAL,219244.0,7891025114673.0,DANONE LTDA - IOGURTE,,21.0,2.65,2.65,55.65,55.65
GRANOLA JASMINE VEGAN S/GLUTEN POUCH 250G CASTANHAS E CACAU,220304.0,7896283006234.0,GRANADO - NATURAIS,,23.0,8.99,8158425.0,206.77,187643775.0
IOG ATILATTE 500G INTEGRAL MORANGO,220364.0,7897277702293.0,LATICINIO ATILATTE L,,30.0,8904.0,8904.0,267.12,267.12
CACTO PT 11,222384.0,7896553693492.0,HOLAMBRA - COMPRA,,1.0,3.28,29766.0,3.28,29766.0
IOG ATILATTE GF 180G DESNATADO COCO,220546.0,7897277700350.0,LATICINIO ATILATTE L,,14.0,34075.0,34075.0,47705.0,47705.0
BEB LACTEA UHT YOPRO 250ML PROT 15G BANANA,226728.0,7891025115632.0,DANONE LTDA - IOGURTE,,110.0,2529394.0,2529394.0,27823334.0,27823334.0
COND S&B 92G GOLDEN CURRY AMAKUCHI,218724.0,74880030044.0,TRADBRAS S/A IMPORTACAO E EXPORTACAO,,16.0,14817083.0,13675595.0,237073328.0,21880952.0
SORVETE SMOTI 110ML MATCHA,223238.0,7898639430038.0,HANAMI SOBREM (SMOTI SORVETES),,10.0,8107.0,7441.0,81.07,74.41
VINHO PIZZATO 750ML LEGNO CHARDONAY GRAN RESERVA,230846.0,7898266931076.0,VINICOLA PIZZATO LTD,,10.0,68288187.0,5555649.0,68288187.0,5555649.0
VINHO PORTUGUES QUINTA DO NOVAL FINE RUBY 750ML TINTO,233744.0,5601064002358.0,ADEGA ALENTEJANA,,11.0,90224952.0,65203875.0,992474472.0,717242625.0
VINHO PORTUGUES CEREMONY 10 ANOS 750ML TINTO,233784.0,5602660004418.0,ADEGA ALENTEJANA,,10.0,166204867.0,118728606.0,166204867.0,118728606.0
VINHO ESPANHOL SALBIDE 750ML TINTO,233799.0,8423302152116.0,ADEGA ALENTEJANA,,6.0,76102361.0,54467759.0,456614166.0,326806554.0
VINHO PORTUGUES MANOELLA 750ML TINTO,233748.0,5600771018409.0,ADEGA ALENTEJANA,,12.0,131403333.0,121279208.0,1576839996.0,1455350496.0
IOG DANONE GREGO 100G ABACAXI C/ LIMAO,229772.0,7891025115946.0,DANONE LTDA - IOGURTE,,1.0,2.2,2.2,2.2,2.2
ALCOOL COPERALCOOL 46° 1L LAVANDA,228884.0,7896090700769.0,CIA NACIONAL DE ALCOOL,,54.0,9422852.0,7126811.0,508834008.0,384847794.0
VINHO PORTUGUES PAULO LAUREANO VINHAS VELHAS 750ML TINTO PREMIUN,233792.0,5600360390947.0,ADEGA ALENTEJANA,,6.0,125531667.0,85389988.0,753190002.0,512339928.0
GRANOLA VITALIN INTEGRAL S/GLUTEN POUCH 200G TRADICIONAL,233946.0,7898568901104.0,VITALIN ALIMENTOS,,10.0,10.09,9156675.0,100.9,9156675.0
OVOS SANTA CLARA EXTRA BRANCO C/12,234504.0,7898657270104.0,AGRO COMERCIAL SANTA CLARA- OVOS,,40.0,8103803.0,8103803.0,32415212.0,32415212.0
TABUA FRIOS CERATTI 150G COPA/ SALAME/ PRESUNTO CRU,230546.0,7898618520064.0,CLEAN FIELD (CERATTI) - BAL/PAS,,4.0,35865.0,32547488.0,143.46,130189952.0
RICOTA FRESCA BIANCO LATTE Kg,230305.0,8476.0,BIANCO LATTE AGROINDUSTRIAL LTDA,,2.0,29.04,25555026.0,58.08,51110052.0
VINHO FRANCES GEM 750ML GRENACHE BLANC,237666.0,3186128064425.0,REAL - LA PASTINA - BEBIDAS,,10.0,780925.0,5312061.0,780925.0,5312061.0
VINHO CHILENO MARQUES DE CASA CONCHA 750ML CARMENERE,241048.0,7804320365039.0,PACTUALL - VINHOS,,19.0,82.05,54935375.0,1558.95,1043772125.0
PIPOCA YOKI P/MICRO POPCORN 50G NATURAL 0% SODIO,241504.0,7891095029716.0,YOKI DISTRIBUIDORA (USAR),,86.0,1551667.0,1408138.0,133443362.0,121099868.0
DES AERO GIOVANNA BABY MEN 150ML URBAN,243086.0,7896044994794.0,PRO NOVA DISTRIBUIDO,,2.0,11.39,11.39,22.78,22.78
FILE PEITO KORIN RESF BD 600G S/ TRANSGENICOS,237224.0,7893753603436.0,KORIN AGROPECURIA,,30.0,23435484.0,23435484.0,70306452.0,70306452.0
PICOLE ROCHINHA 55G BLUE ICE,244064.0,7898916464107.0,SORVETES ROCHINHA,,29.0,5628991.0,5108386.0,163240739.0,148143194.0
COXA C/SOBRECOXA S/OSSO C/PELE KORIN CONG BD 600G S/TRANSGENICOS,237246.0,7893753602491.0,KORIN AGROPECURIA,,19.0,13.23,13.23,251.37,251.37
QJ MINAS FRESCAL ATILATTE Kg,242426.0,8925.0,LATICINIO ATILATTE L,,13928.0,42113975.0,37060046.0,5865634438.0,516172320688.0
BISC NESFIT DELICE 140G CACAU&AVELA,239622.0,7891000289709.0,NESTLE MERCEARIA,,34.0,2983333.0,274937.0,101433322.0,9347858.0
VINHO CHILENO COUSINO MACUL FINIS TERRAE 750ML TINTO,241678.0,7804305002102.0,NOR IMPORT - BEBIDAS,,5.0,168.75,110953125.0,843.75,554765625.0
MANTEIGA BONQ 200g ZERO LACTOSE C/ SAL,236244.0,7898958540791.0,CANTO DE MINAS - BONQ,,15.0,10.45,10.45,156.75,156.75
LIMP MUL VINAGREEN 500ML LARANJA,241784.0,7896017202024.0,CIA NACIONAL DE ALCOOL,,6.0,3548366.0,3254564.0,21290196.0,19527384.0
"SORVETE JUNDIA FASCINO 1,5L TRUFADINHO",239122.0,7898036493056.0,JUNDIA SORVETES,,5.0,28205906.0,25985307.0,14102953.0,129926535.0
IOG DANONE YOPRO CP 160G PROT 15G NATURAL,238686.0,7891025116943.0,RAMARI - DANONE,,31.0,7.99,7.99,247.69,247.69
SOBRECOXA KORIN RESF BD  600G S/TRANSGENICOS,237230.0,7893753603443.0,KORIN AGROPECURIA,,14.0,13.7,13.7,191.8,191.8
SUCO FAZENDA 300ML LARANJA INTEGRAL,247866.0,7896229800810.0,LEITE FAZENDA BELA VISTA  - BALCAO/PAS,,6.0,494622.0,4518384.0,2967732.0,27110304.0
CAFE BRAVO CAFE CAPSULA  C/10UN 50G SOPRANO,248706.0,7898204020336.0,BRAVO CAFE,,20.0,205565.0,205565.0,411.13,411.13
MOLHO DE SOJA KIKKOMAN 150ML PRATOS QUENTES REFOGADOS,244484.0,7896247400023.0,GRANADO DISTRIBUIDOR,,5.0,5.5,499125.0,27.5,2495625.0
MINI CHICKEN PERDIGAO 275G TRAD,248284.0,7891515485528.0,BRF PERDIGAO | PERDIGAO PAS/BALCAO FRIOS,,9.0,66365.0,6112996.0,597285.0,55016964.0
MOTI DE SORVETE SMOTI 180G DOCE DE LEITE C/ 4UNI,248366.0,7898639430670.0,HANAMI SOBREM (SMOTI SORVETES),,5.0,20381667.0,18707417.0,101908335.0,93537085.0
VINHO PORTUGUES MEANDRO DOURO 750ML TINTO,245062.0,5607425180024.0,MISTRAL,,6.0,210.73,141770392.0,1264.38,850622352.0
FILE TILAPIA COPACOL EMPA 400G MULTIGRAOS,248911.0,7891527065381.0,COPACOL - PEIXARIA,,25.0,22234545.0,2044837.0,555863625.0,51120925.0
MAIONESE HEMMER PT 500G RECEITA CASEIRA,244480.0,7891031412176.0,PAO DE ACUCAR,,2.0,7434835.0,6747113.0,1486967.0,13494226.0
SAC SUCO 300ML DETOX,248555.0,9140.0,DA SANTA,,1.0,5038797.0,5038797.0,5038797.0,5038797.0
SORVETE JUNDIA FASCINO COPAO 215G NATA C/MORANGO,249096.0,7898036490901.0,JUNDIA SORVETES,,12.0,8461667.0,7850242.0,101540004.0,94202904.0
CAFE BRAVO CAFE CAPSULA C/10UN 50G BARITONO,248704.0,7898204020329.0,BRAVO CAFE,,20.0,205565.0,205565.0,411.13,411.13
PICOLE ROCHINHA 55G COCO C/DOCE DE LEITE,244126.0,7898573450086.0,SORVETES ROCHINHA,,28.0,7.99,7250925.0,223.72,2030259.0
MOLHO WASABI KIKKOMAN 200ML MAIONESE DE WASABI,246404.0,7896247400061.0,JFC BRASIL IMP,,2.0,14.9,1352175.0,29.8,270435.0
AROMAT AMB COALA 120ML CITRIODORA,247786.0,7897744502128.0,DESTRO BRASIL,,48.0,9718028.0,8913326.0,466465344.0,427839648.0
